Order ID,Order Date,Order Mode,Customer ID,City,Postal Code,Country,Region,Product ID,Product Name,Category,Sub-Category,Sales,Cost Price,Quantity,Discount
ETV-300940,7/31/2024,In-Store,TB024905,Burnside,EH52,Scotland,,01JZ3NCGYMZSYV4YHNG22P2P9R,Peach Mango Smoothie,Food - Beverages,Smoothies,3.49,1.047,14,0.39
JVD-195863,6/25/2024,Online,VY009268,London,EC3M,England,North East,01JZ3NTBPWT20NGNSN7TW1TGK2,Gardening Tools Set,Garden,Garden Tools,45,18,10,
SYY-227450,7/30/2024,In-Store,OZ054329,London,W1F,England,North East,01JZ3NCB5FEB4241HD4E776FNZ,Chickpea Snack Mix,Food - Snacks,Healthy Snacks,3.49,1.047,13,0.26
SBG-923785,5/17/2024,Online,VF050364,Bradford,BD7,England,North East,01JZ3NCC91DT2SEYK4HX8TATVM,Pineapple Coconut Rice Mix,Food - Grains,Rice Dishes,3.99,1.197,15,0.18
TAX-303462,11/8/2024,In-Store,XY043257,Middleton,LE16,England,East Midlands,01JZ3NSY7S8J28S844AZSMKYE9,Chic Jumpsuit,Clothing - Jumpsuits,Jumpsuits,89.99,35.996,10,0.36
HZY-663804,4/4/2024,Online,SL008646,Norton,NN11,England,North West,01JZ3NR1QMK9WKEFZRXCWGNYS6,Portable Solar Path Lights,Outdoor,Garden Supplies,39.99,15.996,7,0.37
PTY-476077,3/28/2024,In-Store,KO032054,Newport,NR29,England,West Midlands,01JZ3NTDJE241Q2EF1J57P3EPT,Beef Sirloin Steak,Food - Meat,Red Meat,15.99,6.396,8,0.14
HWO-607735,7/24/2024,Online,WL067890,Dean,OX7,England,South West,01JZ3NC9RVVD2Q59Q4S0F56Y3S,Electric Wax Warmer,Home,Home Fragrance & Accessories,22.99,6.897,14,
SFA-283366,9/13/2024,In-Store,AI055492,Bradford,BD7,England,,01JZ3NCH573KYRFG5H0K51WSGV,Almond Joy Snack Bars,Food - Snacks,Healthy Snacks,2.99,0.897,9,0.29
CGZ-004700,6/9/2024,Online,AI055492,Manchester,M14,England,East Midlands,01JZ3NCH573KYRFG5H0K51WSGV,Almond Joy Snack Bars,Food - Snacks,Healthy Snacks,2.99,0.897,16,0.11
NIA-863105,5/2/2024,In-Store,VG036239,Newton,NG34,England,North West,01JZ3NR12SF3Z3Z29X6X95S1VN,Maple Bacon Jerky,Food - Meat,Jerky,6.99,2.796,1,0.09
JTU-059137,5/29/2024,Online,QM000750,Swindon,SN1,England,Yorkshire and the Humber,01JZ3NR1M67CYX605DCP871281,Electric Bike,Bicycles,Bicycles,899.99,359.996,13,0.04
FKA-469777,3/4/2024,In-Store,WQ029470,Halton,LS9,England,North East,01JZ3NR3AEE56EJDT1C4X1SYQR,Sweet Chili Thai Sauce,Food - Condiments,Sauces,3.49,1.396,15,0.11
HUT-649141,4/19/2024,Online,ZG008283,Middleton,LE16,England,East of England,01JZ3NR16Y188WHAKSC5K4Z80M,Crispy Onion Rings,Food - Frozen Foods,Frozen Appetizers,4.29,1.716,16,0.08
XHM-484843,4/25/2024,In-Store,AK027382,Sheffield,S33,England,North East,01JZ3NR58T2JFQQ61DDZ49S6QN,Gardening Fairy Figurines,Garden,Garden Decor,14.99,5.996,4,0.36
PKU-045174,4/2/2024,Online,XY043257,Wirral,CH48,England,Yorkshire and the Humber,01JZ3NSY7S8J28S844AZSMKYE9,Chic Jumpsuit,Clothing - Jumpsuits,Jumpsuits,89.99,35.996,10,0.16
UVC-615090,6/27/2024,In-Store,RV058410,Preston,PR1,England,South East,01JZ3NTPYPG30AK06DA9FD09ZF,Bamboo Utensil Holder,Kitchen,Kitchen Storage & Organization,14.99,5.996,15,0.28
JFL-869571,7/31/2024,Online,GC044645,Kirkton,KW10,Scotland,,01JZ3NC9VPJXYW9TRYCF0F472A,Oven-Baked Potato Chips,Food - Snacks,Healthy Snacks,2.79,0.837,15,0.24
ARU-016117,10/11/2024,In-Store,KE034482,Burnside,EH52,Scotland,,01JZ3NTDGCSPG4JXTG1EGSZQYF,Electric Pressure Washer,Home Improvement,Outdoor Cleaning,199.99,79.996,11,0.23
LQT-704843,4/25/2024,Online,QU056853,Preston,PR1,England,,01JZ3NCCC1JRBG2Q2FKG0ER065,Wooden Puzzle Game,Toys,Puzzles,14.99,4.497,15,0.29
XDL-647915,5/2/2024,In-Store,ZH026809,Brampton,NR34,England,South West,01JZ3NTPZR31JG9JMFGGH243ZD,Garden Hose,Garden,Garden Supplies,32.99,13.196,2,0.35
FLY-009935,12/20/2024,Online,MG006726,Aberdeen,AB39,Scotland,,01JZ3NT0W7CS0W3AFK08D40KY0,White Rice,Food - Grains,Rice,1.49,0.596,13,0.09
XYU-716330,2/10/2024,In-Store,GQ006805,Milton,AB56,Scotland,,01JZ3NTDR5P43P7KC88HYK6B5S,Tailgating Set,Outdoor,Outdoor Recreation,89.99,35.996,12,0.07
GXA-700010,4/28/2024,Online,HJ046803,Sheffield,S33,England,East Midlands,01JZ3NCH1WYQH46ANGEVPSXQN8,Bicycle Lock,Bicycles,Accessories,29.99,8.997,5,0.28
EHP-183223,6/8/2024,In-Store,FR079188,Newbiggin,NE46,England,East of England,01JZ3NR1A2A645WJSVCCCB94S0,French Bread,Food - Bakery,Breads,2.49,0.996,10,0.26
QDT-479007,5/4/2024,Online,PS061538,Dean,OX7,England,,01JZ3NR14V0B3HYMAA440CNMMA,Buffalo Stilton Cheese,Food - Cheese,Specialty Cheeses,8.99,3.596,17,0.16
DDV-562053,5/11/2024,In-Store,TT026883,Milton,NG22,England,West Midlands,01JZ3NCBXJMZWFWG94J56VWJNB,Leather Notebook Cover,Office,Office Accessories,29.99,8.997,1,0.2
GLH-408149,11/19/2024,Online,CX043819,London,SW1E,England,,01JZ3NCFD71YH5WHMXEPZ47FT4,Ceramic Bakeware Set,Kitchen,Cookware,49.99,14.997,16,0.12
WRC-197330,7/5/2024,In-Store,JV020938,Milton,NG22,England,South West,01JZ3NR2DJWKWEW0KV6BG0AS44,Pistachio Ice Cream,Food - Frozen Desserts,Gourmet Ice Cream,4.99,1.996,20,0.04
RDP-487006,10/9/2024,Online,XS041385,Newtown,RG20,England,East Midlands,01JZ3NR3XVP87YDW0MH3DAXN5R,Dark Chocolate Covered Almonds,Food - Snacks,Nuts and Trail Mix,7.19,2.876,3,0.18
FHN-309608,12/29/2024,In-Store,TE030635,Pentre,SY4,Wales,,01JZ3NT7GK03AX2SXMH3KQFQRT,USB-C Hub,Computers,Accessories,39.99,15.996,1,0.27
PFQ-016960,2/9/2024,Online,CI040986,Norton,S8,England,London,01JZ3NQZMMW29B0N6W87A4RXFK,Instant Read Meat Thermometer,Kitchen,Cooking Tools & Utensils,24.99,9.996,1,0.18
RZW-643994,8/31/2024,In-Store,ND084324,Sheffield,S1,England,Yorkshire and the Humber,01JZ3NCAV1WMG78B63W6YNN6QE,Baked Falafel,Food - Vegetarian,Snacks,5.49,1.647,6,0.19
OGZ-360208,2/4/2024,Online,ER081600,Sutton,RH5,England,South West,01JZ3NR9BREN1RGFHWEAH0J4HJ,Silicone Baking Cups,Kitchen,Baking Accessories,10.99,4.396,7,0.22
LAH-640672,3/25/2024,In-Store,TX016353,Buckland,CT16,England,North East,01JZ3NTPEJEGD0WK256NKJTFW0,LED Flashing Pet Collar,Pets,Pet Accessories,14.99,5.996,11,0.01
IIQ-902310,9/13/2024,Online,JS015887,London,EC3M,England,North East,01JZ3NCC1HV4Z3RGSC3Y6JG6B1,Garden Hose Reel,Garden,Garden Tools,49.99,14.997,12,
YUV-014232,3/29/2024,In-Store,XM060019,Ashley,SN13,England,East Midlands,01JZ3NR39VFZ49AG2DR66SQHN1,Crispy Chickpeas,Food - Snacks,Healthy Snacks,2.99,1.196,2,0.13
SIZ-753913,5/6/2024,Online,CM008593,Birmingham,B40,England,Yorkshire and the Humber,01JZ3NT6DAD10JTS3Q38AZPJWA,Mixed Berry Smoothie Pack,Food - Frozen Food,Frozen Fruits,5.99,2.396,3,0.16
DNT-004214,6/11/2024,In-Store,KS006371,Aberdeen,AB39,Scotland,,01JZ3NSYJ5FQN5P7Z6YE0CBEW2,Sweet Potatoes (organic),Food - Vegetables,Vegetables,1.99,0.796,4,0
BTE-017240,3/17/2024,Online,GA046351,Preston,PR1,England,North West,01JZ3NRA19FEQVBV58RSDVCZXM,Lemon Garlic Shrimp,Food - Seafood,Prepared Seafood,8.99,3.596,18,0.12
IJU-205167,9/27/2024,In-Store,HH028598,Newbiggin,NE46,England,North West,01JZ3NC9S48AQTAAVMVZG11T08,Organic Tomato Ketchup,Food - Condiments,Natural Sauces,3.49,1.047,5,0.23
REX-198155,12/8/2024,Online,OF005773,Birmingham,B12,England,North East,01JZ3NR3G9RQTG5B9BFWD6BG79,Streaming Device,Electronics,Home Entertainment Equipment,49.99,19.996,19,0.06
HEF-636220,2/2/2024,In-Store,BI005400,Birmingham,B12,England,West Midlands,01JZ3NR8BYD6NGCCEF0V31WM0B,Window Bird Feeder with Suction Cups,Outdoor,Bird Feeding Accessories,28.99,11.596,20,0.15
JQR-602433,9/1/2024,Online,BV017983,Tullich,AB55,Scotland,,01JZ3NSYRXA6Q0SCV6Q6AQ2P4N,Elderberry Syrup Kit,Health,Fitness & Nutrition,22.99,9.196,6,0.16
EXK-279594,1/4/2024,In-Store,FH010316,Buckland,CT16,England,East Midlands,01JZ3NCGC48RC43KDY3ZCP2CYK,Digital Drawing Tablet,Art Supplies,Digital Art Supplies,79.99,23.997,15,0.4
OBF-616467,7/19/2024,Online,DM054202,Charlton,OX12,England,North West,01JZ3NR4ASNJNCW588HWSCYWZ5,Avocado Lime Dressing,Food - Condiments,Dressing,4.29,1.716,8,0.33
HEH-027215,5/5/2024,In-Store,CJ020981,London,WC1B,England,,01JZ3NR5HADY5RD8JJ6S96S9BH,Chia Seed Pudding Mix,Food - Breakfast,Healthy Breakfast Options,4.19,1.676,10,0.37
CRE-055049,10/10/2024,Online,HT052318,Upton,WF9,England,East Midlands,01JZ3NTDHC6YF9RWMVCMZ4BBDM,Rice Pudding,Food - Desserts,Dairy Desserts,2.29,0.916,17,0.37
EGA-225648,3/17/2024,In-Store,UU017281,Whitchurch,BS14,England,East of England,01JZ3NTHKZ988AWYS5ZKFP12TW,Black Bean Spaghetti,Food - Pasta,Specialty Pasta,3.99,1.596,5,0.03
BAZ-586397,5/17/2024,Online,HD083057,Halton,LS9,England,North West,01JZ3NSWVC3NS2GSX3QTTG70ZH,Educational STEM Kit,Toys,STEM Learning Toys,35.99,14.396,16,0.2
TCQ-207480,3/20/2024,In-Store,LN083434,Manchester,M14,England,South West,01JZ3NRAZS4ZF7J88VV13Q09D0,Pet Bed with Removable Cover,Pets,Pet Supplies,49.99,19.996,13,0.32
MJZ-533945,6/16/2024,Online,BJ048509,West End,DN36,England,North West,01JZ3NCAS1QFX4034BPHYKD7NK,Portable Camping Stove,Outdoor,Camping Equipment,49.99,14.997,10,0.27
JBW-247193,3/12/2024,In-Store,TC059259,Walton,CV35,England,West Midlands,01JZ3NQZ9KB5S5AQNW927YTPH5,Oven Thermometer,Kitchen,Cooking Tools & Utensils,11.99,4.796,19,0.18
UVH-698250,7/31/2024,Online,HQ041440,Kinloch,PH43,Scotland,,01JZ3NRAKW18CDRQ7FDZ8Y3PP8,Portable Pet Water Bottle,Pets,Pet Accessories,18.99,7.596,10,0.03
OFD-978833,3/19/2024,In-Store,ZD058102,Upton,WF9,England,West Midlands,01JZ3NC9JB9GDZM5C430H9KAFD,Vegetable Spring Rolls,Food - Frozen Foods,Frozen Appetizers,6.49,1.947,20,0.17
UHU-316774,10/3/2024,Online,WS028428,Stapleford,LN6,England,South West,01JZ3NQZC72KRF5AHF2M4PSC17,Maxi Wrap Dress,Clothing - Dresses,Casual Dresses,49.99,19.996,15,0.14
YTN-585053,8/24/2024,In-Store,HG039736,Church End,N3,England,South East,01JZ3NCGN4M2ZQYAPPP0Z43TWG,Athletic Compression Tights,Clothing - Activewear,Sports Apparel,39.99,11.997,7,
NHO-501901,3/6/2024,Online,FA008596,London,EC1V,England,East of England,01JZ3NC9ETTP8QPZ6WJZWSBZRF,Lentils,Food - Grains,Legumes,2.99,0.897,20,
FIL-777831,6/5/2024,In-Store,MC028199,Aston,TF6,England,,01JZ3NTBTTPZKZ6WJWNQ6MB013,Wireless Gaming Mouse,Gaming,Gaming Accessories,39.99,15.996,5,0.29
HLX-268901,4/18/2024,Online,SQ020021,Twyford,LE14,England,West Midlands,01JZ3NCGS0QP766SVRA5B6KN0S,Sweet BBQ Dipping Sauce,Food - Condiments,Marinades and Sauces,3.49,1.047,12,0.14
LRZ-382383,10/31/2024,In-Store,QX021876,East End,BH21,England,South East,01JZ3NR4BS6GR54TE3SR52JT5B,Chocolate Chip Muffins,Food - Bakery,Muffins,3.99,1.596,11,0.23
XZG-435907,8/25/2024,Online,YV071393,London,EC1V,England,South West,01JZ3NRA7VZYA3N6FRCF6TC3DJ,Ready-to-Eat Chili,Food - Soups,Chili,2.99,1.196,18,0.09
CHN-137134,11/6/2024,In-Store,YF016486,Bristol,BS41,England,South West,01JZ3NR99KX0TK8S7E4TN0HRNB,DIY Candle Making Kit,Crafts,Candle & Soap Making Supplies,22.99,9.196,1,0.29
MMT-516883,6/20/2024,Online,RB058689,Sutton,CT15,England,Yorkshire and the Humber,01JZ3NT8WWGJQBAC3MR3NZHYY1,Cauliflower Pizza Crust,Food - Frozen Foods,Frozen Pizza Crusts,5.99,2.396,13,0.39
XAH-708396,12/7/2024,In-Store,IC043696,Aston,TF6,England,East of England,01JZ3NR4ERVX5ZKAFNQGX86CW3,Raspberry Limeade,Food - Beverages,Juice,1.99,0.796,9,0.04
ERD-483057,11/26/2024,Online,VY009268,London,WC2H,England,East of England,01JZ3NTBPWT20NGNSN7TW1TGK2,Gardening Tools Set,Garden,Garden Tools,45,18,5,0.14
XMW-938509,8/29/2024,In-Store,TS091132,Ford,GL54,England,North East,01JZ3NR6KYKMXCDMAYJH7KG8ZH,Garden Tool Set with Carrying Bag,Garden,Garden Tools,39.99,15.996,14,0.3
QTM-010890,5/25/2024,Online,LT089054,Newbiggin,NE46,England,North East,01JZ3NR00X2ZMW9C1RV62AHT52,Quality Chef Apron,Kitchen,Cooking Tools & Utensils,19.99,7.996,15,0.26
NZR-453399,1/26/2024,In-Store,YJ031445,Normanton,LE15,England,East Midlands,01JZ3NRA0M8ZYVS24Z24HRJEW1,Flavored Instant Oatmeal,Food - Breakfast,Instant Breakfast,2.99,1.196,10,0.21
OLA-179951,6/27/2024,Online,NA086086,Ford,GL54,England,South East,01JZ3NC9BMEZET9VP9PBN1FDA1,Zucchini Noodles,Food - Vegetables,Pasta Alternatives,3.99,1.197,2,0.07
ENO-151796,4/25/2024,In-Store,JA013201,Church End,CB4,England,,01JZ3NR8FF66MTDEEDVC7W3XS6,Eco-Friendly Beeswax Wraps,Kitchen,Food Storage Solutions,14.99,5.996,9,0.33
YLG-649290,8/26/2024,Online,ST025617,Sheffield,S1,England,,01JZ3NCB56HSKQMWC0WDXTTDY7,Cheddar & Bacon Potato Skins,Food - Frozen,Frozen Appetizers,7.49,2.247,16,0.31
QZY-155368,10/9/2024,In-Store,BU037763,Glasgow,G4,Scotland,,01JZ3NCA2ZFNEBN6HS56MDDFTR,Lentil Soup (canned),Food - Canned Goods,Soups & Broths,1.99,0.597,9,
KCF-929083,6/27/2024,Online,RQ001428,Milton,AB56,Scotland,,01JZ3NCDW199GHRC2JDSQE3RAE,Herbed Chicken Breast,Food - Meat,Poultry,7.99,2.397,14,0.2
WGO-397655,2/2/2024,In-Store,WX098476,Newtown,RG20,England,West Midlands,01JZ3NR4GWSBB8JK7S9CM60J6A,Biodegradable Dog Waste Bags,,Dog Supplies,14.99,5.996,2,0.4
BUS-711497,7/29/2024,Online,HN087906,Belfast,BT2,Northern Ireland,,01JZ3NTE6123WVMYB810MS4DEM,Potting Soil,Garden,Garden Supplies,15.99,6.396,12,0.31
RTL-620149,6/23/2024,In-Store,IW015212,Linton,BD23,England,South East,01JZ3NCDT53RDH8V03QN229FQT,Eco-Friendly Notepad,Office,Sustainable Stationery,8.99,2.697,19,0
RDA-305990,12/8/2024,Online,QO092485,Sutton,CT15,England,East Midlands,01JZ3NTJZ332YFTVY91E4CRWZD,Cream Cheese,Food - Dairy,Dairy Spreads,2.69,1.076,15,0.25
GHN-338390,7/11/2024,In-Store,IG072578,Milton,AB56,Scotland,,01JZ3NTN2CVFC57QTXD9F0AS8F,High-Speed HDMI Cable,Electronics,Cables & Accessories,12.99,5.196,7,0.06
IFB-677509,3/1/2024,Online,QA056156,Upton,DN21,England,South West,01JZ3NR0XWCXJJ3EJ37NSTBTBJ,Whipped Cream Cheese,Food - Dairy,Dairy Spreads,2.99,1.196,4,0.4
YHN-920933,4/1/2024,In-Store,DG077949,Edinburgh,EH9,Scotland,,01JZ3NR8ECNQBPJ1YND1GG0X0G,Pumpkin Waffles,Food - Breakfast,Pancakes & Waffles,4.49,1.796,5,0.39
HVF-918489,7/10/2024,Online,UN049674,Newport,NR29,England,Yorkshire and the Humber,01JZ3NT7THDXCFGKHBVE3XC4H9,Organic Chia Seeds,Food - Health Foods,Superfoods,7.99,3.196,10,0.33
SSP-407253,2/6/2024,In-Store,IB003332,Church End,N3,England,,01JZ3NCGVD6EH3WJ8VK97TM2CC,Portable Hand Warmer,Accessories,Tech Accessories,24.99,7.497,17,0.31
LLX-917693,2/26/2024,Online,XO043540,Marston,ST20,England,,01JZ3NC9TXWQDG8G759KA27M39,Classic Pesto Sauce,Food - Sauces,Italian Sauces,4.29,1.287,2,0.39
ZMZ-053514,6/27/2024,In-Store,LF026434,Merton,SW19,England,London,01JZ3NR82ZQ3TPJMX28MQ8F95P,Tomato Basil Soup,Food - Canned Goods,Soups & Broths,3.49,1.396,16,0.01
IFC-765959,8/27/2024,Online,IR034127,Walton,CV35,England,North East,01JZ3NCA3XEVGABACM6PABXMVS,Rainbow Veggie Chips,Food - Snacks,Healthy Snacks,3.29,0.987,17,0.23
DJR-285022,2/9/2024,In-Store,MY031639,Normanton,LE15,England,Yorkshire and the Humber,01JZ3NTBGS7CADRDT1PH54PJ3N,Sculpting Kit,Art Supplies,Sculpting Supplies,25.99,10.396,2,0.39
KAW-317265,8/31/2024,Online,WQ029470,Dean,OX7,England,London,01JZ3NR3AEE56EJDT1C4X1SYQR,Sweet Chili Thai Sauce,Food - Condiments,Sauces,3.49,1.396,12,0.28
SKS-295375,8/12/2024,In-Store,YX008923,London,EC1V,England,,01JZ3NTEM87F9K3WRE26T78T25,Pear and Gorgonzola Salad,Food - Salads,Gourmet Salads,5.49,2.196,15,0.23
PNS-919797,4/15/2024,Online,XF009015,Charlton,OX12,England,London,01JZ3NR2QG5M8SE0NWC3TFWF3C,Safety Goggles,Safety,Personal Protective Equipment (PPE) & Disaster Preparedness,14.99,5.996,8,0.3
QTJ-453216,7/6/2024,In-Store,AX023223,Halton,LS9,England,,01JZ3NT1G7R5ZP4Z6QM65SZ81H,Potato Wedge Seasoning,Food - Condiments,Seasoning Blends,2.49,0.996,4,0.02
CZC-671468,1/11/2024,Online,OJ070002,Upton,DN21,England,East of England,01JZ3NT51313QAM4E4ZKXDYQ3D,Honey Mustard Sauce,Food - Condiments,Sauces,3.29,1.316,10,0.16
AVA-234571,2/28/2024,In-Store,FP077912,Leeds,LS6,England,North East,01JZ3NR2RVZ1W8WTPC7ER64CQ1,Beef Stroganoff Meal Kit,Food - Frozen Meals,Frozen Dinner Kits,12.99,5.196,4,0.23
KQE-755318,5/15/2024,Online,KM010380,Newbiggin,NE46,England,London,01JZ3NR47M60NT642N0XTF1QTR,Wine Glasses,Home,Kitchen Accessories,29.99,11.996,20,0.21
DYB-237208,12/5/2024,In-Store,CY080029,Horton,BS37,England,West Midlands,01JZ3NTJZFAPR5M95027AT7SYK,Cinnamon Sugar Tortilla Chips,Food - Snacks,Sweet Snacks,3.29,1.316,14,0.05
SYG-188801,2/14/2024,Online,IB003332,Manchester,M14,England,London,01JZ3NCGVD6EH3WJ8VK97TM2CC,Portable Hand Warmer,Accessories,Tech Accessories,24.99,7.497,16,0.24
LRM-458222,10/20/2024,In-Store,MP039738,Wootton,NN4,England,East Midlands,01JZ3NCGQX2FRHVQH38DBR32BE,Portable Refrigerator Freezer,Outdoor,Camping Equipment,299.99,89.997,6,0.11
GLN-759165,6/3/2024,Online,PU073770,Newtown,RG20,England,Yorkshire and the Humber,01JZ3NTGHA2Z08EEPBNZX59ZBG,Graphic Tee,Clothing,T-shirts,19.99,7.996,17,0.32
HCK-215996,7/7/2024,In-Store,XP047703,Birmingham,B40,England,,01JZ3NCAEJ3FWKYVC0PPTH48TC,Hot Salsa,Food - Dips,Salsa/Dips,2.29,0.687,15,0.25
SIC-295753,6/3/2024,Online,UQ041561,Birmingham,B12,England,South East,01JZ3NCAD0DP22CG9M1J1RETVP,Fleece Throw Blanket,Home,Bedding & Linens,29.99,8.997,10,0
TDK-483180,2/20/2024,In-Store,QV002659,Edinburgh,EH9,Scotland,,01JZ3NTCVC9FP5AT5005VB6SD0,Adjustable Pet Grooming Table,Pets,Grooming Supplies,109.99,43.996,12,0.04
ZEI-534550,12/1/2024,Online,SD058722,Brampton,NR34,England,Yorkshire and the Humber,01JZ3NT41CZZK9059QXMMFDG45,Vegan Taco Seasoning,Food - Spices,Plant-Based Seasonings,2.49,0.996,9,
IOA-046775,10/10/2024,In-Store,FH010316,Buckland,CT16,England,North East,01JZ3NCGC48RC43KDY3ZCP2CYK,Digital Drawing Tablet,Art Supplies,Digital Art Supplies,79.99,23.997,12,
RGJ-528718,9/30/2024,Online,RB087794,Thorpe,BD23,England,West Midlands,01JZ3NR5EKYAT69QM1WDJ0C3FK,Digital Camera,Electronics,Cameras & Photography,299.99,119.996,5,0.04
KMV-233267,11/10/2024,In-Store,ST070258,Horton,BS37,England,West Midlands,01JZ3NTK0PF89ZMV5TTW1QK36S,Basil Lemonade,Food - Beverages,Herbal Beverages,2.99,1.196,19,0.33
SVE-121796,10/22/2024,Online,PR048585,Birmingham,B12,England,,01JZ3NC9BAZRVBDF7RZV63BK22,Car Emergency Kit,Automotive,Safety and Emergency Supplies,49.99,14.997,17,0.03
RQW-962059,3/2/2024,In-Store,ON087532,Newton,IV1,Scotland,,01JZ3NSYFFWT8F22WTX9RN6NMH,Magnetic Curtain Tiebacks,Home,Home Decor,12.99,5.196,15,0.07
GGB-381489,6/11/2024,Online,MC063078,Weston,GU32,England,East of England,01JZ3NCA1W3F3MY6XR6THXQSAH,Coconut Cream Pie Mix,Food - Baking,Mixes,4.99,1.497,5,0.08
HUW-448126,9/6/2024,In-Store,KS006371,Langley,SG4,England,Yorkshire and the Humber,01JZ3NSYJ5FQN5P7Z6YE0CBEW2,Sweet Potatoes (organic),Food - Vegetables,Vegetables,1.99,0.796,15,0.06
TBB-265179,9/12/2024,Online,PR048585,Brampton,NR34,England,South East,01JZ3NC9BAZRVBDF7RZV63BK22,Car Emergency Kit,Automotive,Safety and Emergency Supplies,49.99,14.997,19,0.18
PVO-064214,11/23/2024,In-Store,GE075251,Pentre,SY4,Wales,,01JZ3NTKH728PYKJHMM16MBAS3,Set of Gardening Gloves with Claws,Garden,Gardening Accessories,15.99,6.396,3,0.05
ECX-674753,7/17/2024,Online,NN069494,Upton,WF9,England,West Midlands,01JZ3NCFQWMEND7FMSNNWS4FRH,Portable Phone Mug Holder,,Automotive Accessories,14.99,4.497,7,0.24
EZQ-052691,2/28/2024,In-Store,ID044410,Buckland,CT16,England,West Midlands,01JZ3NCAM4S6R46A1H8S5RCY5N,Chocolate Fudge Brownie Mix,Food - Baking,Mixes,2.99,0.897,8,0.2
IOC-445531,12/3/2024,Online,EB020382,Liverpool,L74,England,North West,01JZ3NCANMKZ7CT3PF9EFBSTJ9,Reclining Camping Chair,Outdoor,Camping Equipment,49.99,14.997,2,0.13
FJR-527963,8/16/2024,In-Store,IK074906,Swindon,SN1,England,West Midlands,01JZ3NCADJPMY9S0DNRY878Z4G,Garden Tool Belt,Garden,Garden Decor,22.99,6.897,15,0.01
YND-202520,10/1/2024,Online,ZK040265,Edinburgh,EH9,Scotland,,01JZ3NC9WV53VW2A9WF5RMKD1Y,Maple Syrup,Food - Condiments,Syrups,6.99,2.097,20,
CHC-480828,6/4/2024,In-Store,AN082631,Milton,AB56,Scotland,,01JZ3NT9M3PJA02SQKQE863JC3,Artisan Flatbreads,Food - Bakery,Breads,2.99,1.196,16,0.19
WTE-635395,8/22/2024,Online,EW044272,Aston,TF6,England,South West,01JZ3NCCMCHWQRWZM670FBSVHM,Luxury Bath Robe,Clothing,Loungewear,49.99,14.997,2,0.22
FMD-414110,8/22/2024,In-Store,OB060281,London,WC1B,England,London,01JZ3NTFVS1MM3WVFAQCEZ72B3,Pasta (Linguine),Food - Pasta,Pasta,1.89,0.756,5,
JOD-107780,6/23/2024,Online,VG036239,London,WC1B,England,South West,01JZ3NR12SF3Z3Z29X6X95S1VN,Maple Bacon Jerky,Food - Meat,Jerky,6.99,2.796,5,0.09
UWF-187051,4/8/2024,In-Store,PA050829,Kinloch,PH43,Scotland,,01JZ3NSYEVB9PQGDQ8258ZMY9C,Butternut Squash Soup,Food - Soups,Vegetarian Soups,3.49,1.396,7,0.35
JPG-228092,12/26/2024,Online,QH079879,Walton,CV35,England,East Midlands,01JZ3NTD5GHDRWHBP57PNK6V7F,Red Lentil Pasta,Food - Pasta,Specialty Pasta,3.99,1.596,15,0.09
CFM-834063,7/26/2024,In-Store,UN029150,Horton,BS37,England,Yorkshire and the Humber,01JZ3NTF4P3DPAZHJMFFX2PW45,Cinnamon Roll Dough,Food - Bakery,Frozen Baked Goods,4.49,1.796,20,0.36
PUF-490416,4/18/2024,Online,NN020680,Denton,M34,England,South East,01JZ3NTECMRP5D1M5TVNNEXQ6X,Granola Bars,Food - Snacks,Healthy Snacks,4.99,1.996,16,0.09
VUN-969833,5/21/2024,In-Store,JZ004144,Liverpool,L74,England,North West,01JZ3NT4QPXXP40DE0G1X47N4Q,Watercolor Paint Set,Art Supplies,Painting Supplies,19.99,7.996,12,0.08
KSA-114609,5/20/2024,Online,LG018760,Denton,M34,England,South East,01JZ3NC9ZQKV7FDACKF9H8GRVV,Portable Hammock Swing,Outdoor,Outdoor Furniture,59.99,17.997,13,0.1
RTQ-135595,4/15/2024,In-Store,TS050001,Belfast,BT2,Northern Ireland,,01JZ3NRAPEAVY1AB4G21VFWJEC,Almond Butter,Food - Condiments,Nut Butters,6.49,2.596,20,0.29
VCP-792582,4/21/2024,Online,EW044272,Weston,GU32,England,,01JZ3NCCMCHWQRWZM670FBSVHM,Luxury Bath Robe,Clothing,Loungewear,49.99,14.997,15,0.38
PCG-629645,9/10/2024,In-Store,KB068044,Pentre,SY4,Wales,,01JZ3NCAPJXA8QRSWP2R5V8NMB,Vegan Chocolate Cake Mix,Food - Baking,Mixes,4.29,1.287,18,0.09
DBU-955369,6/17/2024,Online,IC043696,Church End,N3,England,South East,01JZ3NR4ERVX5ZKAFNQGX86CW3,Raspberry Limeade,Food - Beverages,Juice,1.99,0.796,6,0.14
MLJ-382135,5/15/2024,In-Store,TB024905,Whitchurch,BS14,England,East Midlands,01JZ3NCGYMZSYV4YHNG22P2P9R,Peach Mango Smoothie,Food - Beverages,Smoothies,3.49,1.047,19,0.19
EVC-819163,4/30/2024,Online,BB052572,Kingston,DT10,England,South East,01JZ3NT055DDKHM9VGTFTY430F,Pet Hair Removal Roller,Pets,Grooming Supplies,10.99,4.396,7,0.25
OBY-151510,4/24/2024,In-Store,UU017281,Liverpool,L74,England,North East,01JZ3NTHKZ988AWYS5ZKFP12TW,Black Bean Spaghetti,Food - Pasta,Specialty Pasta,3.99,1.596,6,0.37
