Order ID,Order Date,Order Mode,Customer ID,Postal Code,City (Cleaned),Country (Cleaned),Region (Cleaned),Product ID,Product Name,Category,Segment,Sub-Category,Sales,Cost Price,Quantity,Discount,Total Sales,Total Cost Price,Net Profit,Profit Margin
EKT-811766,2023-05-29,Online,EE091486,EC3M,London,England,London,01JZ3NC8AZ0NBWEC5M5JGFFV3B,Customizable Photo Calendar,Books,Books,Calendars,19.99,6.00,14,0.36,279.86,83.96,195.90,0.70
BBW-483068,2023-05-29,Online,HW036564,N3,Church End,England,London,01JZ3NT6JS4BN93JXFPNBY504T,Sun Protection Clothing,Clothing,Clothing,Outdoor Apparel,44.14,17.50,14,0.00,617.96,244.94,373.02,0.60
UEG-818035,2023-05-29,In-Store,ZN021991,NE46,Newbiggin,England,North East,01JZ3NR49PNQVTK6QH1A81RTN9,Linen Trousers,Clothing , Bottoms,Trousers,44.24,17.75,3,0.05,132.72,53.24,79.48,0.60
USM-895656,2023-05-29,Online,DG015801,DN22,Eaton,England,East Midlands,01JZ3N50PTMWFQ2C50QVFY9HGM,Leather Wallet,Accessories,Accessories,Wallets,48.99,14.45,16,0.11,783.84,231.15,552.69,0.71
XQO-358246,2023-05-29,Online,OI044600,CT15,Sutton,England,South East,01JZ3N59P0TE5BBZ9Z0R98PHQZ,Slim Fit Chinos,Clothing , Pants,Casual Pants,54.14,16.00,4,0.07,216.56,63.99,152.57,0.70
RYG-433672,2023-05-30,In-Store,TA055100,NR29,Newport,England,East of England,01JZ3NT0W7CS0W3AFK08D40KY0,White Rice,Food , Grains,Rice,0.74,0.35,1,0.00,0.74,0.35,0.39,0.53
JXL-870903,2023-05-30,In-Store,QD096193,DN22,Eaton,England,East Midlands,01JZ3N55GZH53DW1GKNES14DCP,Carrot and Celery Sticks,Food , Produce,Fresh Vegetables,1.99,0.35,10,0.06,19.90,3.47,16.43,0.83
BYI-403633,2023-05-30,In-Store,DB069706,SY4,Pentre,Wales,Wales,01JZ3N5589VYK4RPC6R8JN4ATC,Dark Chocolate Bars,Food , Snacks,Chocolate Snacks,1.99,0.35,14,0.38,27.86,4.86,23.00,0.83
WEF-068415,2023-05-30,In-Store,JY078378,W1F,London,England,London,01JZ3N552FMW6898G406DB65W2,Organic Coconut Oil,Food , Oils,Oils,7.99,2.15,3,0.22,23.97,6.44,17.53,0.73
BBL-056612,2023-05-30,Online,MQ028717,LE15,Seaton,England,East Midlands,01JZ3N51K81J5M6WWGKV8BS5XX,Elderberry Syrup,Food , Supplements,Supplements,10.99,3.05,18,0.26,197.82,54.85,142.97,0.72
APU-415868,2023-05-30,Online,TC059259,AB56,Milton,Scotland,Scotland,01JZ3NQZ9KB5S5AQNW927YTPH5,Oven Thermometer,Kitchen,Kitchen,Cooking Tools & Utensils,11.14,4.30,12,0.37,133.68,51.55,82.13,0.61
TTP-618999,2023-05-30,In-Store,WB038596,N3,Church End,England,London,01JZ3NC8HM6Q5XE00RC1TYZW8D,Over-the-Door Hooks,Home,Home,Home Organization,12.99,3.90,11,0.11,142.89,42.87,100.02,0.70
MQU-339214,2023-05-30,Online,CI029431,CV35,Walton,England,West Midlands,01JZ3N55KKMZ5E03M2JK0DCAYK,Field Journal,Books,Books,Journals,13.99,3.95,16,0.14,223.84,63.15,160.69,0.72
TEE-150727,2023-05-30,In-Store,JD087400,LE14,Twyford,England,East Midlands,01JZ3N55325SZTJS9GTRMWW2WA,Insulated Wine Tote,Accessories,Accessories,Wine Accessories,23.99,6.95,12,0.12,287.88,83.36,204.52,0.71
PBD-325283,2023-05-30,In-Store,MT015986,RH5,Sutton,England,South East,01JZ3NC8F7MB7CWNG3DRYQ32DY,Travel Jewelry Case,Accessories,Accessories,Jewelry Storage,24.14,7.00,19,0.02,458.66,132.94,325.72,0.71
VLD-056356,2023-05-30,In-Store,QO037228,B40,Birmingham,England,West Midlands,01JZ3NC5DEDYD5GNFV5MX53KCF,Travel Makeup Organizer,Beauty,Beauty,Makeup,25.99,7.80,17,0.37,441.83,132.55,309.28,0.70
XKW-493554,2023-05-30,Online,TN046535,NN11,Norton,England,East Midlands,01JZ3NQZR5MA98KEMSBNQXGMMW,Portable Water Filter,Outdoor,Outdoor,Camping Equipment,29.24,11.75,19,0.03,555.56,223.17,332.39,0.60
BJJ-820172,2023-05-30,Online,DO060614,CT16,Buckland,England,South East,01JZ3NR46ZBK2BZMNQNJ51R4QF,Interactive Robot Toy,Toys,Toys,Robotics Toys,34.14,13.50,16,0.00,546.24,215.94,330.30,0.60
CMU-644795,2023-05-30,In-Store,ML088845,TF6,Aston,England,West Midlands,01JZ3NR9TSHBWCBE2ADJDH42WQ,Backpack,Accessories,Accessories,Bags,49.14,19.50,2,0.13,98.28,38.99,59.29,0.60
GEK-888014,2023-05-31,Online,XE095413,GL54,Ford,England,South West,01JZ3N56E5FPP5DJHCE2JHF03F,Coconut Cream,Food , Baking & Cooking,Baking Ingredients,1.99,0.35,15,0.17,29.85,5.21,24.65,0.83
HMB-970866,2023-05-31,In-Store,TL082440,WC2H,London,England,London,01JZ3N591NXVPXWMPS4CDR35FF,Teriyaki Beef Jerky,Food , Snacks,Meat Snacks,5.49,1.65,16,0.23,87.84,26.35,61.49,0.70
RPC-150300,2023-05-31,Online,QP093451,OX7,Dean,England,South East,01JZ3N519A0M9FH6ZKFDE0PTNN,Organic Almond Flour,Food , Baking,Flours & Meals,5.99,1.55,14,0.15,83.86,21.66,62.20,0.74
QSK-488630,2023-05-31,In-Store,WS048825,BT2,Belfast,Northern Ireland,Northern Ireland,01JZ3N58P0WN0CS7YM91JS7DB1,Reflective Safety Vest,Safety,Safety,Personal Protective Equipment (PPE) & Disaster Preparedness,19.14,5.50,17,0.25,325.38,93.45,231.93,0.71
LQN-508025,2023-05-31,In-Store,NE056811,DN22,Eaton,England,East Midlands,01JZ3NR00X2ZMW9C1RV62AHT52,Quality Chef Apron,Kitchen,Kitchen,Cooking Tools & Utensils,19.24,7.75,17,0.09,327.08,131.68,195.40,0.60
ADW-196951,2023-05-31,In-Store,SD002898,SG4,Langley,England,East of England,01JZ3NC9RVVD2Q59Q4S0F56Y3S,Electric Wax Warmer,Home,Home,Home Fragrance & Accessories,22.24,6.65,14,0.06,311.36,93.06,218.30,0.70
LAW-274384,2023-05-31,In-Store,MM063098,KW10,Kirkton,Scotland,Scotland,01JZ3NCBFH0RF0DKWCKWMTE847,Over-The-Door Shoe Organizer,Home,Home,Home Organization,25.24,7.55,4,0.03,100.96,30.19,70.77,0.70
MSG-419350,2023-05-31,In-Store,JD000821,SG4,Langley,England,East of England,01JZ3NC83P97FYPT5B3N8DWRAP,Puzzle,Toys,Toys,Jigsaw Puzzles,27.14,7.90,3,0.04,81.42,23.69,57.73,0.71
ITU-350715,2023-05-31,In-Store,FB017220,NN11,Norton,England,East Midlands,01JZ3N53JZPXY5VRNFQQKAFED3,Cotton Tote Bag Set,Accessories,Accessories,Bags,28.99,8.45,18,0.15,521.82,152.05,369.77,0.71
PMP-929909,2023-05-31,In-Store,ZF067165,NG22,Milton,England,East Midlands,01JZ3NC94XS174DZBTPHXZJVR3,Sustainable Wooden Toys,Toys,Toys,Eco-Friendly Toys,29.99,9.00,13,0.27,389.87,116.96,272.91,0.70
NAW-621109,2023-05-31,Online,JU003803,SN13,Ashley,England,South West,01JZ3N58YR195RJ7CND75PB02Y,Pasta Maker,Kitchen,Kitchen,Small Appliances,38.15,11.20,1,0.35,38.15,11.20,26.95,0.71
YBI-090633,2023-05-31,Online,RV066355,EH9,Edinburgh,Scotland,Scotland,01JZ3N56BEC6J1R8ET7T160X8Z,Cocktail Shaker and Mixing Glass Set,Kitchen,Kitchen,Barware,38.99,11.45,17,0.14,662.83,194.60,468.23,0.71
CZN-199488,2023-05-31,In-Store,VQ077263,BS41,Bristol,England,South West,01JZ3N571V9N657HDH99TS38XR,Electric Skillet,Kitchen,Kitchen,Small Appliances,48.99,14.45,13,0.09,636.87,187.81,449.06,0.71
AHW-480057,2023-05-31,Online,VA096935,AB55,Tullich,Scotland,Scotland,01JZ3N59GACFEGSC871MQAWQZM,Video Camera,Electronics,Electronics,Cameras & Photography,198.15,59.20,11,0.32,2179.65,651.20,1528.45,0.70
QCJ-444601,2023-06-01,In-Store,QB076560,EC1V,London,England,London,01JZ3NC9AMK4SKJBGQM7Q14BZ8,Spicy Thai Noodles,Food , Frozen Meals,Frozen Asian Meals,1.24,0.35,10,0.06,12.40,3.47,8.93,0.72
UIW-657016,2023-06-01,In-Store,PO008660,ST20,Marston,England,West Midlands,01JZ3NCBGEYYAHS2N40TP33Y0P,Almond Milk Yogurt,Food , Dairy Alternatives,Plant-Based Yogurt,1.24,0.35,7,0.07,8.68,2.43,6.25,0.72
FPJ-183100,2023-06-01,In-Store,TF049332,OX12,Charlton,England,South East,01JZ3NR5N0VBRXGAJN2DPTPPK0,Lentil Soup,Food , Canned Goods,Soups & Broths,1.74,0.75,10,0.01,17.40,7.46,9.94,0.57
RCF-776794,2023-06-01,In-Store,JW074427,CT16,Buckland,England,South East,01JZ3NCG5FXRDVG89PGWDHQMQS,Smashed Avocado with Lime,Food , Condiments,Guacamole,1.74,0.50,13,0.01,22.62,6.46,16.16,0.71
HTF-842419,2023-06-01,Online,KM058384,WC2H,London,England,London,01JZ3NC8FJ5QJ9EZ1R1DZYGKW8,Spicy Garlic Edamame,Food , Snacks,Savory Snacks,3.99,1.20,7,0.14,27.93,8.38,19.55,0.70
KQJ-956454,2023-06-01,In-Store,LA098205,CV35,Walton,England,West Midlands,01JZ3N58ENE0F4V2C9M7WTVDP6,Cheesy Cauliflower Bake,Food , Frozen Vegetables,Frozen Vegetable Dishes,4.64,1.15,20,0.35,92.80,22.94,69.86,0.75
YJZ-576531,2023-06-01,Online,YR075422,DN22,Eaton,England,East Midlands,01JZ3NC5RYVBZC2VFEXGHG7PNT,Cacao Nibs,Food , Baking,Baking Ingredients,6.49,1.95,2,0.28,12.98,3.89,9.09,0.70
AAM-647040,2023-06-01,Online,RZ048453,EC3M,London,England,London,01JZ3NTD3747BPA9MC7TGRV8SV,Home Office Chair,Furniture,Furniture,Office Furniture,199.14,79.50,17,0.25,3385.38,1351.43,2033.95,0.60
MPB-809068,2023-06-02,In-Store,TK000744,IV1,Newton,Scotland,Scotland,01JZ3N54Z6BWRP2RE77PMR55DY,Caribbean Jerk Marinade,Food , Marinades,Marinades,2.79,0.59,12,0.22,33.48,7.04,26.44,0.79
DNC-347270,2023-06-02,In-Store,UO091520,LE16,Middleton,England,East Midlands,01JZ3N5BVHDW7MCDH2WSS3MM54,Peanut Butter Banana Smoothie,Food , Beverages, smoothies,3.14,0.70,15,0.15,47.10,10.46,36.65,0.78
YXO-886259,2023-06-02,Online,UP023658,B40,Birmingham,England,West Midlands,01JZ3N5ADM0HK0QM3DTZ5RFQQY,Kale Chips,Food , Snacks,Vegetable Snacks,3.99,1.20,11,0.16,43.89,13.17,30.72,0.70
NVO-504935,2023-06-02,Online,PV023147,AB39,Aberdeen,Scotland,Scotland,01JZ3N566PHXZHNBADVFFSMXP4,Mediterranean Olives,Food , Condiments,Olive Products,5.49,1.40,14,0.21,76.86,19.56,57.30,0.75
OKA-629539,2023-06-02,Online,BJ094559,BD23,Thorpe,England,Yorkshire & the Humber,01JZ3NC9JB9GDZM5C430H9KAFD,Vegetable Spring Rolls,Food , Frozen Foods,Frozen Appetizers,5.74,1.70,12,0.02,68.88,20.36,48.52,0.70
YPN-384859,2023-06-02,In-Store,OH046670,SN1,Swindon,England,South West,01JZ3N56DDVK7Y600QGH2M6T1X,Olive Oil,Food , Condiments,Cooking Oils,6.99,1.85,2,0.07,13.98,3.69,10.29,0.74
LST-213787,2023-06-02,In-Store,QP071395,EC1V,London,England,London,01JZ3NSZRCYMVJVKVQRQAB7ASZ,Ice Cube Tray with Lid,Kitchen,Kitchen,Ice Cube Trays,10.24,4.15,14,0.03,143.36,58.04,85.32,0.60
TPL-850047,2023-06-02,In-Store,FR022820,S8,Norton,England,Yorkshire and the Humber,01JZ3N52X652BZJG24134MFM6F,Dog Collar,Pets,Pets,Dog Accessories,14.99,4.25,18,0.00,269.82,76.45,193.37,0.72
QVW-167424,2023-06-02,Online,PL048663,NN4,Wootton,England,East Midlands,01JZ3NR2GA1PYYJYACA3HGP21P,Mechanical Pencil Set,Office,Office,Writing Instruments,19.24,7.75,11,0.04,211.64,85.21,126.43,0.60
FWG-979187,2023-06-02,In-Store,TR016077,SG4,Langley,England,East of England,01JZ3NT2Z6CKEVNJ7HND478GQX,Dishwasher Safe Cutting Board,Kitchen,Kitchen,Cutting Boards & Utensils,22.24,8.95,17,0.06,378.08,152.08,226.00,0.60
MEX-845406,2023-06-02,Online,IS060028,BT66,Craigavon,Northern Ireland,Northern Ireland,01JZ3NC7RSRRGQPSTZG8CM8CM1,Protein Powder,Fitness,Fitness,Nutritional Supplements,44.14,13.00,12,0.04,529.68,155.96,373.72,0.71
WDI-820771,2023-06-02,In-Store,JZ051152,BS41,Bristol,England,South West,01JZ3NTCVC9FP5AT5005VB6SD0,Adjustable Pet Grooming Table,Pets,Pets,Grooming Supplies,109.24,43.75,20,0.08,2184.80,874.92,1309.88,0.60
IKL-491738,2023-06-02,In-Store,KD057640,EC3M,London,England,London,01JZ3NT8YM3NHYGDCGE9ZZ8H3H,Acoustic Guitar,Music,Music,Instruments,199.24,79.75,3,0.00,597.72,239.24,358.48,0.60
UVW-839187,2023-06-03,Online,LJ002087,L33,Liverpool,England,North West,01JZ3NCBEMP8K4MV0Q4768XQ1X,Sweet and Sour Sauce,Food , Condiments,Sauces,1.94,0.34,5,0.31,9.70,1.69,8.02,0.83
LFP-764406,2023-06-03,Online,VO027884,S33,Hope Valley,England,East Midlands,01JZ3NTENGK8NPD9SXV6G23NJ1,Fruit and Nut Energy Bites,Food , Snacks,Healthy Snacks,2.24,0.95,9,0.04,20.16,8.51,11.65,0.58
WRE-905715,2023-06-03,Online,BI026710,NR34,Brampton,England,East of England,01JZ3NR0XWCXJJ3EJ37NSTBTBJ,Whipped Cream Cheese,Food , Dairy,Dairy Spreads,2.24,0.95,1,0.02,2.24,0.95,1.29,0.58
MTJ-993505,2023-06-03,Online,PX056703,PH43,Kinloch,Scotland,Scotland,01JZ3NC6MVCF67F8ZA2ESG65E1,Pumpkin Spice Pancake Mix,Food , Breakfast,Pancake and Waffle Mixes,2.64,0.55,17,0.05,44.88,9.30,35.58,0.79
RST-257511,2023-06-03,Online,SJ036890,M34,Denton,England,North West,01JZ3N5CRJGETK9DDF9PNXE5HT,Cranberry Pecan Granola,Food , Breakfast Foods,Granola and Muesli,3.14,0.70,2,0.32,6.28,1.39,4.89,0.78
RTC-791682,2023-06-03,In-Store,ST060961,RG20,Newtown,England,South East,01JZ3NTGS7W8JHYWMTG6VA56KW,Carrot Ginger Soup,Food , Soups,Vegetarian Soups,3.54,1.47,2,0.07,7.08,2.93,4.15,0.59
QWG-476537,2023-06-03,In-Store,LM010826,CV35,Walton,England,West Midlands,01JZ3N51BYKZ5TJ5JHRAC29V9P,Vegetarian Stuffed Peppers,Food , Prepared Foods,Vegetarian Meals,3.99,0.95,2,0.15,7.98,1.89,6.09,0.76
XSC-834010,2023-06-03,In-Store,NL045895,CV35,Walton,England,West Midlands,01JZ3N5CVGA981EDSF9HRVSQ67,Mango Chilli Sauce,Food , Condiments,Dressing,3.99,1.20,12,0.33,47.88,14.36,33.52,0.70
YMA-273666,2023-06-03,In-Store,CW018722,AB39,Aberdeen,Scotland,Scotland,01JZ3NC4JRAWG0XJTVWM56B8X7,Lentil Pasta,Food , Pasta,Specialty Pasta,4.14,1.00,8,0.35,33.12,7.98,25.14,0.76
SVN-731422,2023-06-03,Online,QK079325,S8,Norton,England,Yorkshire and the Humber,01JZ3NT933WVW9VBCJPWZKH1B0,Yoga Mat Carrier,Fitness,Fitness,Yoga Equipment,12.24,4.95,5,0.03,61.20,24.73,36.47,0.60
XOA-060868,2023-06-03,In-Store,UB091894,NR34,Brampton,England,East of England,01JZ3NC8DGFX9D85SFEGZCM3ZJ,Jigsaw Puzzle,Toys,Toys,Puzzles,14.99,4.50,11,0.11,164.89,49.47,115.42,0.70
IBG-162750,2023-06-03,In-Store,QV040850,WC1B,London,England,London,01JZ3NCDX5W2F6NFVA4B8H829S,Camping Chair,Outdoor,Outdoor,Outdoor Furniture,29.14,8.50,15,0.00,437.10,127.46,309.65,0.71
ORB-694188,2023-06-03,In-Store,CN088504,WF9,Upton,England,Yorkshire & the Humber,01JZ3N52YAM84QJ26VF02CK9PZ,Smartphone Gimbal,Electronics,Electronics,Camera Accessories,88.99,26.45,16,0.00,1423.84,423.15,1000.69,0.70
YUJ-346344,2023-06-03,In-Store,MK081557,AB39,Aberdeen,Scotland,Scotland,01JZ3NR54TYRJAE0REVD7DTTP5,Smart Wi-Fi Camera,Smart Home,Smart Home,Home Security,89.24,35.75,20,0.09,1784.80,714.92,1069.88,0.60
ZRX-680463,2023-06-03,In-Store,RI080002,W1F,London,England,London,01JZ3NC48S84QDQ0V0PGR0EK6Z,Infrared Space Heater,Home Appliances,Home Appliances,Heating Appliances,99.14,29.50,19,0.02,1883.66,560.44,1323.22,0.70
DRC-791078,2023-06-04,In-Store,YD016265,DN22,Eaton,England,East Midlands,01JZ3NCA5XB7A5XRZ18WG0YQ4X,Chipotle Black Bean Salad,Food , Salads,Bean Salads,2.44,0.49,10,0.18,24.40,4.87,19.53,0.80
GBR-825794,2023-06-04,In-Store,RJ089647,DL8,Carlton,England,Yorkshire & the Humber,01JZ3N5AC91H0H9Z6VJXYCY9AT,Harvest Grain Salad,Food , Salads,Grain Salads,4.64,1.15,19,0.35,88.16,21.79,66.37,0.75
XVX-023831,2023-06-04,In-Store,YB066562,M14,Manchester,England,North West,01JZ3NSYDB0E3JH7BXWEVEFDSP,Hummus Trio Pack,Food , Snacks,Dips and Spreads,4.74,1.95,5,0.06,23.70,9.73,13.97,0.59
RFJ-630736,2023-06-04,Online,YQ043873,BS37,Horton,England,South West,01JZ3NCDW199GHRC2JDSQE3RAE,Herbed Chicken Breast,Food , Meat,Poultry,7.24,2.15,8,0.00,57.92,17.18,40.74,0.70
PVH-746007,2023-06-04,In-Store,TE085685,NG22,Milton,England,East Midlands,01JZ3N57YPG79JGS23842THZ74,Ice Pack,Health,Health,Wellness & Relaxation,8.14,2.20,14,0.30,113.96,30.76,83.20,0.73
UTF-372584,2023-06-04,In-Store,MP054592,SN1,Swindon,England,South West,01JZ3NT7W6RZMZRVH016PQBKF1,Teriyaki Salmon Fillets,Food , Seafood,Prepared Seafood,9.14,3.50,7,0.06,63.98,24.47,39.51,0.62
RFC-471176,2023-06-04,Online,AC032117,L33,Liverpool,England,North West,01JZ3N5146RYS4NXJ7XFQ7YHWE,Car Escape Tool,Automotive,Automotive,Safety and Emergency Supplies,11.99,3.35,8,0.00,95.92,26.78,69.14,0.72
JZM-642297,2023-06-04,In-Store,IA007464,SY4,Pentre,Wales,Wales,01JZ3NRAXKEMNYS5MVH928NJQH,Non-Slip Yoga Socks,Fitness,Fitness,Yoga Equipment,12.24,4.95,6,0.09,73.44,29.68,43.76,0.60
IYH-593450,2023-06-04,Online,KP075796,AB55,Tullich,Scotland,Scotland,01JZ3N51YMCR4GNYY9Z2DE70GK,Fleece Lined Leggings,Clothing,Clothing,Activewear,28.99,8.45,3,0.06,86.97,25.34,61.63,0.71
VJJ-221136,2023-06-04,Online,ZT062653,BH21,East End,England,North West,01JZ3N55G3P959W6XRQSQZR75Q,Wireless Game Controller,Gaming,Gaming,Gaming Accessories,38.99,11.45,8,0.07,311.92,91.58,220.34,0.71
ZDT-901222,2023-06-04,In-Store,SR096075,N3,Church End,England,London,01JZ3NC9DY6VKXCGJ3MKX57QYM,Wireless Wi-Fi Extender,Electronics,Electronics,Networking Equipment,49.14,14.50,13,0.38,638.82,188.46,450.36,0.71
QOV-549185,2023-06-04,Online,GW030557,SN13,Ashley,England,South West,01JZ3N59680B1EWWR2NZE4PKS5,Smartphone Gimbal Stabilizer,Photography,Photography,Gimbals & Stabilizers,89.14,26.50,19,0.34,1693.66,503.44,1190.22,0.70
RFE-891151,2023-06-04,Online,DN065667,LS9,Halton,England,Yorkshire & the Humber,01JZ3N58N7TYTVCXRRQM9SS6C6,Tennis Racket,Fitness,Fitness,Racquet Sports Equipment,89.14,26.50,20,0.04,1782.80,529.94,1252.86,0.70
GJO-817732,2023-06-04,In-Store,KF098515,CT15,Sutton,England,South East,01JZ3NR5F40ME2FKPM62D7NY03,Fitbit Activity Tracker,Fitness,Fitness,Wearable Technology,99.24,39.75,6,0.02,595.44,238.48,356.96,0.60
DRR-723457,2023-06-05,In-Store,EG001806,S33,Hope Valley,England,East Midlands,01JZ3NT0W7CS0W3AFK08D40KY0,White Rice,Food , Grains,Rice,0.74,0.35,11,0.08,8.14,3.81,4.33,0.53
WQA-077594,2023-06-05,Online,SU088002,TF6,Aston,England,West Midlands,01JZ3NTB531HEMGKWM0NBEYD5Q,Chili Beans (canned),Food , Canned Goods,Canned Vegetables,0.84,0.18,17,0.12,14.28,2.99,11.29,0.79
HOV-329382,2023-06-05,Online,BE033170,DN22,Eaton,England,East Midlands,01JZ3NTD4A5334RR1WQT613HVB,Cinnamon Apple Sauce,Food , Canned Goods,Sauces & Condiments,1.64,0.50,5,0.05,8.20,2.48,5.72,0.70
XSB-375075,2023-06-05,In-Store,RG074102,RG20,Newtown,England,South East,01JZ3N51WKAA9K6X60CRC3SQBH,Sriracha Sauce,Food , Condiments,Hot Sauces,2.19,0.41,4,0.29,8.76,1.63,7.13,0.81
EWB-233135,2023-06-05,In-Store,FI074601,GU32,Weston,England,South East,01JZ3NR4BS6GR54TE3SR52JT5B,Chocolate Chip Muffins,Food , Bakery,Muffins,3.24,1.35,6,0.07,19.44,8.08,11.36,0.58
VRO-498318,2023-06-05,Online,HD002706,W1F,London,England,London,01JZ3NQZR5MA98KEMSBNQXGMMW,Portable Water Filter,Outdoor,Outdoor,Camping Equipment,29.24,11.75,14,0.08,409.36,164.44,244.92,0.60
TVC-094489,2023-06-05,In-Store,UZ002058,TF6,Aston,England,West Midlands,01JZ3NR5MCQ41WZBYGNN2TF49F,Bamboo Bathtub Caddy,Home,Home,Home Organization,34.14,13.50,11,0.03,375.54,148.46,227.08,0.60
AWB-504394,2023-06-05,In-Store,ZZ085937,EH52,Burnside,Scotland,Scotland,01JZ3NR1KZSXT6H6Q2J3SXEMS6,Mini Fondue Set,Kitchen,Kitchen,Cooking Accessories,34.14,13.50,20,0.23,682.80,269.92,412.88,0.60
OVO-407284,2023-06-05,Online,KE034482,DN22,Eaton,England,East Midlands,01JZ3NTDGCSPG4JXTG1EGSZQYF,Electric Pressure Washer,Home Improvement,Home Improvement,Outdoor Cleaning,199.14,79.50,1,0.25,199.14,79.50,119.64,0.60
VCI-061112,2023-06-06,In-Store,RS025554,CB4,Church End,England,East of England,01JZ3NR5EAH1EWEXG7QSKA4PXD,Vegan Caesar Dressing,Food , Condiments,Dressing,3.24,1.35,11,0.00,35.64,14.81,20.83,0.58
IWK-384052,2023-06-06,Online,LY095086,EC1V,London,England,London,01JZ3N51GQPPBPBWQQV6NEC6PS,Artisan Bread,Food , Bakery,Breads,3.59,0.83,4,0.21,14.36,3.31,11.05,0.77
VZQ-341931,2023-06-06,In-Store,HH088162,W1F,London,England,London,01JZ3NR2KJY70Y4F98H8RM1CBV,Vegetable Sushi Rolls,Food , Prepared Meals,Healthy Snacks,5.24,2.15,15,0.04,78.60,32.19,46.41,0.59
RTB-194020,2023-06-06,In-Store,YC086368,DL10,Whitwell,England,Yorkshire & the Humber,01JZ3NC5XSAZA70WGPSS75JAKM,Butternut Squash Ravioli,Food , Frozen Foods,Frozen Pasta Dishes,6.29,1.89,8,0.14,50.32,15.10,35.22,0.70
NGJ-298809,2023-06-06,In-Store,VL083988,B12,Birmingham,England,West Midlands,01JZ3NT9481T3VQZB54C6E3KWR,Smoked Salmon,Food , Seafood,Smoked Seafood,14.14,5.50,19,0.25,268.66,104.42,164.24,0.61
SEU-272299,2023-06-06,In-Store,UX080507,SN13,Ashley,England,South West,01JZ3NC7BH6Y82B4R7MF0C6PZE,Ultra-Thin Laptop Sleeve,Accessories,Accessories,Laptop Accessories,19.99,6.00,7,0.01,139.93,41.98,97.95,0.70
AEO-152613,2023-06-06,In-Store,SI044225,NE46,Newbiggin,England,North East,01JZ3NC8J93RACHSMXWFB1C3KR,Portable Air Purifier,Health,Health,Health Devices,69.14,20.50,18,0.07,1244.52,368.95,875.57,0.70
JMC-825486,2023-06-07,In-Store,QD096193,BS14,Whitchurch,England,South West,01JZ3N55GZH53DW1GKNES14DCP,Carrot and Celery Sticks,Food , Produce,Fresh Vegetables,1.99,0.35,7,0.14,13.93,2.43,11.50,0.83
MAV-945703,2023-06-07,In-Store,UZ019741,W1F,London,England,London,01JZ3NR7BE0HQS2S5TQHYV1DN0,Pumpkin Pie Spice,Food , Baking,Baking Ingredients,2.24,0.95,14,0.04,31.36,13.24,18.12,0.58
ONR-503366,2023-06-07,In-Store,EC082879,WC2H,London,England,London,01JZ3N52DY7G1X97AKWRDGNA9X,Apple Cinnamon Instant Oatmeal,Food , Cereal,Oatmeal,2.49,0.50,15,0.17,37.35,7.46,29.90,0.80
UFP-225379,2023-06-07,In-Store,XM056519,LE14,Twyford,England,East Midlands,01JZ3NR5CYB0ACTXQRHR2TPBTM,Vegan Chickpea Salad,Food , Prepared Foods,Salads,3.24,1.35,15,0.06,48.60,20.19,28.41,0.58
ZNJ-295663,2023-06-07,In-Store,SS083952,GL54,Ford,England,South West,01JZ3NCAZMQ30TZMJQENDHY0A4,Mango Sticky Rice Dessert,Food , Frozen Desserts,Asian Desserts,3.75,1.10,13,0.06,48.75,14.30,34.45,0.71
KEQ-301999,2023-06-07,Online,RL017752,BH21,East End,England,North West,01JZ3NT8XGEXF8HPFCJAZCHSZ6,Buffalo Chicken Wraps,Food , Prepared Meals,Wraps & Sandwiches,5.24,2.15,20,0.08,104.80,42.92,61.88,0.59
ZOY-178920,2023-06-07,Online,OH046670,DN22,Eaton,England,East Midlands,01JZ3N56DDVK7Y600QGH2M6T1X,Olive Oil,Food , Condiments,Cooking Oils,6.99,1.85,3,0.19,20.97,5.54,15.43,0.74
YDN-057598,2023-06-07,Online,XY099559,CT16,Buckland,England,South East,01JZ3NTH4HGMNT66VBQCR6ZW5T,Bluetooth Sleep Headphones,Audio,Audio,Sleep Aids,29.14,11.50,12,0.39,349.68,137.95,211.73,0.61
DJN-407187,2023-06-07,Online,RE011603,CT15,Sutton,England,South East,01JZ3NTBEPWS0TSWZ9RMRW80HG,Crafting Kit,Art Supplies,Art Supplies,Craft Kits,29.24,11.75,2,0.05,58.48,23.49,34.99,0.60
SWD-602317,2023-06-07,Online,AO040681,RG20,Newtown,England,South East,01JZ3N50X02HYKQDKFBBN24CEQ,LED Strip Light Kit,Home,Home,Lighting & Lamps,38.99,11.45,12,0.25,467.88,137.36,330.52,0.71
MDN-298257,2023-06-07,In-Store,AS015367,WF9,Upton,England,Yorkshire & the Humber,01JZ3N57WRBPHRBMM874DJZ062,Winter Insulated Jacket,Clothing,Clothing,Outerwear,89.14,26.50,2,0.06,178.28,52.99,125.29,0.70
FGJ-863218,2023-06-07,Online,VP039957,PH43,Kinloch,Scotland,Scotland,01JZ3NC57N8W26E4AGY4ABYB4B,High-Top Leather Boots,Clothing , Footwear,Boots,99.99,30.00,10,0.04,999.90,299.97,699.93,0.70
TCN-029594,2023-06-08,In-Store,UP072366,LE14,Twyford,England,East Midlands,01JZ3N58AR344PXZMHPE3MBD7A,Savory Oatmeal,Food , Breakfast,Savory Breakfast Options,1.64,0.25,14,0.33,22.96,3.46,19.50,0.85
